,subject,type,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,stim_left_name_feedback,stim_right_name_feedback,optimal_stim,optimal_choice
0,9,0,self,win,self_win,1,Play to WIN points,0,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
1,9,0,self,win,self_win,1,Play to WIN points,1,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
2,9,0,self,win,self_win,1,Play to WIN points,2,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
3,9,0,self,win,self_win,1,Play to WIN points,3,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
4,9,0,self,win,self_win,1,Play to WIN points,4,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
5,9,0,self,win,self_win,1,Play to WIN points,5,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
6,9,0,self,win,self_win,1,Play to WIN points,6,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right
7,9,0,self,win,self_win,1,Play to WIN points,7,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
8,9,0,self,win,self_win,1,Play to WIN points,8,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
9,9,0,self,win,self_win,1,Play to WIN points,9,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
10,9,0,self,win,self_win,1,Play to WIN points,10,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
11,9,0,self,win,self_win,1,Play to WIN points,11,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right
12,9,0,self,win,self_win,1,Play to WIN points,12,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
13,9,0,self,win,self_win,1,Play to WIN points,13,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right
14,9,0,self,win,self_win,1,Play to WIN points,14,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
15,9,0,self,win,self_win,1,Play to WIN points,15,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left
16,9,0,self,win,self_win,1,Play to WIN points,16,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
17,9,0,self,win,self_win,1,Play to WIN points,17,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
18,9,0,self,win,self_win,1,Play to WIN points,18,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
19,9,0,self,win,self_win,1,Play to WIN points,19,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
20,9,0,self,win,self_win,1,Play to WIN points,20,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
21,9,0,self,win,self_win,1,Play to WIN points,21,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
22,9,0,self,win,self_win,1,Play to WIN points,22,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
23,9,0,self,win,self_win,1,Play to WIN points,23,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
24,9,0,self,win,self_win,1,Play to WIN points,24,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
25,9,0,self,win,self_win,1,Play to WIN points,25,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
26,9,0,self,win,self_win,1,Play to WIN points,26,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left
27,9,0,self,win,self_win,1,Play to WIN points,27,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
28,9,0,self,win,self_win,1,Play to WIN points,28,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
29,9,0,self,win,self_win,1,Play to WIN points,29,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right
30,9,0,self,win,self_win,1,Play to WIN points,30,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right
31,9,0,self,win,self_win,1,Play to WIN points,31,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
32,9,0,self,win,self_win,1,Play to WIN points,32,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
33,9,0,self,win,self_win,1,Play to WIN points,33,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
34,9,0,self,win,self_win,1,Play to WIN points,34,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
35,9,0,self,win,self_win,1,Play to WIN points,35,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot2_up.jpg,left
36,9,0,self,win,self_win,1,Play to WIN points,36,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
37,9,0,self,win,self_win,1,Play to WIN points,37,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right
38,9,0,self,win,self_win,1,Play to WIN points,38,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
39,9,0,self,win,self_win,1,Play to WIN points,39,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
40,9,0,self,win,self_win,1,Play to WIN points,40,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
41,9,0,self,win,self_win,1,Play to WIN points,41,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot1_up.jpg,left
42,9,0,self,win,self_win,1,Play to WIN points,42,stimuli/slot2_up.jpg,0,stimuli/slot1_up.jpg,1,0,2,1,stimuli/slot2_up.jpg,stimuli/slot1_up.jpg,stimuli/slot2_down.jpg,stimuli/slot1_down.jpg,stimuli/slot1_up.jpg,right
43,9,0,self,win,self_win,1,Play to WIN points,43,stimuli/slot2_up.jpg,1,stimuli/slot1_up.jpg,0,1,1,2,stimuli/slot1_up.jpg,stimuli/slot2_up.jpg,stimuli/slot1_down.jpg,stimuli/slot2_down.jpg,stimuli/slot2_up.jpg,right
