key_resp.keys,key_resp.corr,key_resp.rt,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,cumulativePts_self,cumulativePts_social,outcomeDescr,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,practice_round.ran,index,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,optimal_stim,optimal_choice,participant,date,expName,psychopyVersion,OS,frameRate,outcome,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,subject,order_num,session
,0,,,,,,1000,1000,practice,0,10,10,10,1,110,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,2,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,,,,,,,,,
,0,,,,,,1000,1000,practice,0,11,11,11,1,111,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,3,stimuli/tunga_23.bmp,0,stimuli/tunga_24.bmp,-1,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_23.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,,,,,,,,,
right,1,0.83986,stimuli/tunga_24.bmp,0,1,1,1000,1000,practice,0,12,12,12,1,112,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,4,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,0,23,24,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,stimuli/tunga_24.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,,,,,,,,,
right,1,0.501835,stimuli/tunga_24.bmp,0,1,1,1000,1000,practice,0,13,13,13,1,113,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,5,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,0,23,24,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,stimuli/tunga_24.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,,,,,,,,,
left,1,0.62136,stimuli/tunga_24.bmp,0,1,1,1000,1000,practice,0,14,14,14,1,114,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,6,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,,,,,,,,,
right,0,0.755335,stimuli/tunga_23.bmp,1,0,0,1000,1000,practice,0,15,15,15,1,115,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,7,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,,,,,,,,,
left,0,0.90058,stimuli/tunga_05.bmp,1,0,0,900,1000,self lose,,,,,,0,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",0,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,0,0,0,1,11,1,0
left,1,0.703115,stimuli/tunga_07.bmp,0,1,1,900,1000,self avoid loss,,,,,,1,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",1,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,1,1,1,1,11,1,0
left,1,0.51083,stimuli/tunga_07.bmp,0,1,1,900,1000,self avoid loss,,,,,,2,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",2,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,2,2,2,1,11,1,0
right,1,0.74154,stimuli/tunga_07.bmp,0,1,1,900,1000,self avoid loss,,,,,,3,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",3,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,3,3,3,1,11,1,0
left,0,0.589645,stimuli/tunga_07.bmp,0,1,1,800,1000,self lose,,,,,,4,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",4,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,4,4,4,1,11,1,0
right,1,0.77722,stimuli/tunga_07.bmp,0,1,1,800,1000,self avoid loss,,,,,,5,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",5,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,5,5,5,1,11,1,0
left,1,0.549755,stimuli/tunga_07.bmp,0,1,1,800,1000,self avoid loss,,,,,,6,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",6,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,6,6,6,1,11,1,0
right,1,1.034245,stimuli/tunga_07.bmp,0,1,1,800,1000,self avoid loss,,,,,,7,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",7,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,7,7,7,1,11,1,0
left,1,0.51643,stimuli/tunga_07.bmp,0,1,1,800,1000,self avoid loss,,,,,,8,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",8,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,8,8,8,1,11,1,0
left,0,0.5361,stimuli/tunga_07.bmp,0,1,1,700,1000,self lose,,,,,,9,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",9,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,9,9,9,1,11,1,0
left,1,0.478075,stimuli/tunga_07.bmp,0,1,1,700,1000,self avoid loss,,,,,,10,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",10,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,10,10,10,1,11,1,0
left,1,0.466615,stimuli/tunga_07.bmp,0,1,1,700,1000,self avoid loss,,,,,,11,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",11,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,11,11,11,1,11,1,0
right,1,0.66834,stimuli/tunga_07.bmp,0,1,1,700,1000,self avoid loss,,,,,,12,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",12,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,12,12,12,1,11,1,0
right,0,0.6791,stimuli/tunga_07.bmp,0,1,1,600,1000,self lose,,,,,,13,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",13,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,13,13,13,1,11,1,0
right,0,0.550695,stimuli/tunga_07.bmp,0,1,1,500,1000,self lose,,,,,,14,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",14,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,14,14,14,1,11,1,0
left,0,0.455785,stimuli/tunga_07.bmp,0,1,1,400,1000,self lose,,,,,,15,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",15,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_05.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,15,15,15,1,11,1,0
right,0,0.741015,stimuli/tunga_05.bmp,1,0,0,300,1000,self lose,,,,,,16,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",16,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,16,16,16,1,11,1,0
left,0,0.52263,stimuli/tunga_05.bmp,1,0,0,200,1000,self lose,,,,,,17,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",17,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,17,17,17,1,11,1,0
right,1,0.936375,stimuli/tunga_07.bmp,0,1,1,200,1000,self avoid loss,,,,,,18,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",18,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,18,18,18,1,11,1,0
right,1,0.842435,stimuli/tunga_07.bmp,0,1,1,200,1000,self avoid loss,,,,,,19,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",19,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,19,19,19,1,11,1,0
left,1,0.57461,stimuli/tunga_07.bmp,0,1,1,200,1000,self avoid loss,,,,,,20,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",20,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,20,20,20,1,11,1,0
left,1,0.55123,stimuli/tunga_07.bmp,0,1,1,200,1000,self avoid loss,,,,,,21,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",21,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,1,7,5,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,21,21,21,1,11,1,0
right,0,0.644505,stimuli/tunga_07.bmp,0,1,1,100,1000,self lose,,,,,,22,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",22,stimuli/tunga_05.bmp,0,stimuli/tunga_07.bmp,-1,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_05.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,22,22,22,1,11,1,0
right,1,0.540385,stimuli/tunga_07.bmp,0,1,1,100,1000,self avoid loss,,,,,,23,self,avoidloss,self_avoidloss,2,"Play to AVOID LOSING points

for YOURSELF",23,stimuli/tunga_05.bmp,-1,stimuli/tunga_07.bmp,0,0,5,7,stimuli/tunga_05.bmp,stimuli/tunga_07.bmp,stimuli/tunga_07.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,23,23,23,1,11,1,0
left,1,0.86202,stimuli/tunga_15.bmp,0,1,1,100,1000,social avoid loss,,,,,,24,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",0,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,24,24,24,1,11,1,0
right,1,0.47677,stimuli/tunga_15.bmp,0,1,1,100,1000,social avoid loss,,,,,,25,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",1,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,0,4,15,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,stimuli/tunga_15.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,25,25,25,1,11,1,0
left,0,0.72362,stimuli/tunga_15.bmp,0,1,1,100,900,social lose,,,,,,26,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",2,stimuli/tunga_04.bmp,0,stimuli/tunga_15.bmp,-1,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,26,26,26,1,11,1,0
left,1,0.5608,stimuli/tunga_15.bmp,0,1,1,100,900,social avoid loss,,,,,,27,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",3,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,27,27,27,1,11,1,0
left,1,0.755565,stimuli/tunga_15.bmp,0,1,1,100,900,social avoid loss,,,,,,28,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",4,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,28,28,28,1,11,1,0
right,1,0.73721,stimuli/tunga_15.bmp,0,1,1,100,900,social avoid loss,,,,,,29,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",5,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,0,4,15,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,stimuli/tunga_15.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,29,29,29,1,11,1,0
left,1,0.585005,stimuli/tunga_15.bmp,0,1,1,100,900,social avoid loss,,,,,,30,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",6,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,30,30,30,1,11,1,0
right,1,0.60533,stimuli/tunga_15.bmp,0,1,1,100,900,social avoid loss,,,,,,31,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",7,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,0,4,15,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,stimuli/tunga_15.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,31,31,31,1,11,1,0
left,1,0.522655,stimuli/tunga_15.bmp,0,1,1,100,900,social avoid loss,,,,,,32,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",8,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,32,32,32,1,11,1,0
left,0,0.56746,stimuli/tunga_15.bmp,0,1,1,100,800,social lose,,,,,,33,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",9,stimuli/tunga_04.bmp,0,stimuli/tunga_15.bmp,-1,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,33,33,33,1,11,1,0
right,1,0.668955,stimuli/tunga_15.bmp,0,1,1,100,800,social avoid loss,,,,,,34,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",10,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,0,4,15,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,stimuli/tunga_15.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,34,34,34,1,11,1,0
left,1,0.708015,stimuli/tunga_15.bmp,0,1,1,100,800,social avoid loss,,,,,,35,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",11,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,35,35,35,1,11,1,0
left,0,0.994195,stimuli/tunga_15.bmp,0,1,1,100,700,social lose,,,,,,36,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",12,stimuli/tunga_04.bmp,0,stimuli/tunga_15.bmp,-1,1,15,4,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,stimuli/tunga_04.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,36,36,36,1,11,1,0
right,1,0.91061,stimuli/tunga_15.bmp,0,1,1,100,700,social avoid loss,,,,,,37,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",13,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,0,4,15,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,stimuli/tunga_15.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,37,37,37,1,11,1,0
right,1,0.609535,stimuli/tunga_15.bmp,0,1,1,100,700,social avoid loss,,,,,,38,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",14,stimuli/tunga_04.bmp,-1,stimuli/tunga_15.bmp,0,0,4,15,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,stimuli/tunga_15.bmp,right,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,0,0,38,38,38,1,11,1,0
right,0,0.681335,stimuli/tunga_15.bmp,0,1,1,100,600,social lose,,,,,,39,social,avoidloss,social_avoidloss,3,"Play to AVOID LOSING points

for the NEXT STUDENT",15,stimuli/tunga_04.bmp,0,stimuli/tunga_15.bmp,-1,0,4,15,stimuli/tunga_04.bmp,stimuli/tunga_15.bmp,stimuli/tunga_04.bmp,left,11,2021-04-06_12h09.01.430,psyc-347-prosocial-learning,2020.2.4post1,Win32,60,-1,0,39,39,39,1,11,1,0
