key_resp.keys,key_resp.corr,key_resp.rt,chosen_stim_name,chosen_stim_0,chosen_stim_1,true_accuracy,cumulativePts_self,cumulativePts_social,outcomeDescr,practice_round.thisRepN,practice_round.thisTrialN,practice_round.thisN,practice_round.thisIndex,practice_round.ran,index,condition,goal,block,block_num,block_instr_text,trial_num,stim_0,stim_0_value,stim_1,stim_1_value,position_changed,stim_left,stim_right,stim_left_name,stim_right_name,optimal_stim,optimal_choice,participant,date,expName,psychopyVersion,OS,frameRate,outcome,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,subject,order_num,session
right,0,1.320175,stimuli/tunga_23.bmp,1,0,0,1000,1000,practice,0,10,10,10,1,110,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,2,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
left,0,1.18658,stimuli/tunga_24.bmp,0,1,1,1000,1000,practice,0,11,11,11,1,111,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,3,stimuli/tunga_23.bmp,0,stimuli/tunga_24.bmp,-1,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_23.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
left,0,0.914605,stimuli/tunga_23.bmp,1,0,0,1000,1000,practice,0,12,12,12,1,112,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,4,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,0,23,24,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,stimuli/tunga_24.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
right,1,0.760895,stimuli/tunga_24.bmp,0,1,1,1000,1000,practice,0,13,13,13,1,113,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,5,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,0,23,24,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,stimuli/tunga_24.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
left,1,1.71533,stimuli/tunga_24.bmp,0,1,1,1000,1000,practice,0,14,14,14,1,114,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,6,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
left,1,0.603065,stimuli/tunga_24.bmp,0,1,1,1000,1000,practice,0,15,15,15,1,115,practice,avoidloss,practice_avoidloss,3,Play to AVOID LOSING points,7,stimuli/tunga_23.bmp,-1,stimuli/tunga_24.bmp,0,1,24,23,stimuli/tunga_24.bmp,stimuli/tunga_23.bmp,stimuli/tunga_24.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,,,,,,,,,
left,0,1.096015,stimuli/tunga_12.bmp,0,1,0,1000,1000,social avoid win,,,,,,0,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",0,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,0,0,0,1,1,2,0
left,1,1.334155,stimuli/tunga_01.bmp,1,0,1,1000,1100,social win,,,,,,1,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",1,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,1,1,1,1,1,2,0
right,1,0.55251,stimuli/tunga_01.bmp,1,0,1,1000,1200,social win,,,,,,2,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",2,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,2,2,2,1,1,2,0
right,1,0.600435,stimuli/tunga_01.bmp,1,0,1,1000,1300,social win,,,,,,3,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",3,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,3,3,3,1,1,2,0
right,0,0.46859,stimuli/tunga_01.bmp,1,0,1,1000,1300,social avoid win,,,,,,4,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",4,stimuli/tunga_01.bmp,0,stimuli/tunga_12.bmp,1,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,4,4,4,1,1,2,0
left,0,0.984345,stimuli/tunga_12.bmp,0,1,0,1000,1300,social avoid win,,,,,,5,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",5,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,5,5,5,1,1,2,0
left,0,0.85011,stimuli/tunga_01.bmp,1,0,1,1000,1300,social avoid win,,,,,,6,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",6,stimuli/tunga_01.bmp,0,stimuli/tunga_12.bmp,1,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,6,6,6,1,1,2,0
left,1,1.06961,stimuli/tunga_01.bmp,1,0,1,1000,1400,social win,,,,,,7,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",7,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,7,7,7,1,1,2,0
left,0,0.595335,stimuli/tunga_01.bmp,1,0,1,1000,1400,social avoid win,,,,,,8,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",8,stimuli/tunga_01.bmp,0,stimuli/tunga_12.bmp,1,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,8,8,8,1,1,2,0
left,0,0.849755,stimuli/tunga_12.bmp,0,1,0,1000,1400,social avoid win,,,,,,9,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",9,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,9,9,9,1,1,2,0
left,1,1.45137,stimuli/tunga_01.bmp,1,0,1,1000,1500,social win,,,,,,10,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",10,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,10,10,10,1,1,2,0
right,1,1.250505,stimuli/tunga_01.bmp,1,0,1,1000,1600,social win,,,,,,11,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",11,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,11,11,11,1,1,2,0
right,1,0.582505,stimuli/tunga_01.bmp,1,0,1,1000,1700,social win,,,,,,12,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",12,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,12,12,12,1,1,2,0
right,1,0.565705,stimuli/tunga_01.bmp,1,0,1,1000,1800,social win,,,,,,13,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",13,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,13,13,13,1,1,2,0
right,0,0.651665,stimuli/tunga_12.bmp,0,1,0,1000,1800,social avoid win,,,,,,14,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",14,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,14,14,14,1,1,2,0
left,1,1.127215,stimuli/tunga_12.bmp,0,1,0,1000,1900,social win,,,,,,15,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",15,stimuli/tunga_01.bmp,0,stimuli/tunga_12.bmp,1,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,15,15,15,1,1,2,0
left,0,0.867055,stimuli/tunga_01.bmp,1,0,1,1000,1900,social avoid win,,,,,,16,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",16,stimuli/tunga_01.bmp,0,stimuli/tunga_12.bmp,1,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_12.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,16,16,16,1,1,2,0
right,0,0.95983,stimuli/tunga_12.bmp,0,1,0,1000,1900,social avoid win,,,,,,17,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",17,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,17,17,17,1,1,2,0
left,1,1.46809,stimuli/tunga_12.bmp,0,1,0,1000,2000,social win,,,,,,18,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",18,stimuli/tunga_01.bmp,0,stimuli/tunga_12.bmp,1,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,18,18,18,1,1,2,0
right,0,1.083405,stimuli/tunga_12.bmp,0,1,0,1000,2000,social avoid win,,,,,,19,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",19,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,19,19,19,1,1,2,0
right,1,0.701055,stimuli/tunga_01.bmp,1,0,1,1000,2100,social win,,,,,,20,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",20,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,1,12,1,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,stimuli/tunga_01.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,20,20,20,1,1,2,0
left,1,0.94433,stimuli/tunga_01.bmp,1,0,1,1000,2200,social win,,,,,,21,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",21,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,21,21,21,1,1,2,0
left,1,1.216705,stimuli/tunga_01.bmp,1,0,1,1000,2300,social win,,,,,,22,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",22,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,22,22,22,1,1,2,0
left,1,0.63446,stimuli/tunga_01.bmp,1,0,1,1000,2400,social win,,,,,,23,social,win,social_win,1,"Play to WIN points

for the NEXT STUDENT",23,stimuli/tunga_01.bmp,1,stimuli/tunga_12.bmp,0,0,1,12,stimuli/tunga_01.bmp,stimuli/tunga_12.bmp,stimuli/tunga_01.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,23,23,23,1,1,2,0
left,1,0.92786,stimuli/tunga_03.bmp,1,0,1,1100,2400,self win,,,,,,24,self,win,self_win,0,"Play to WIN points

for YOURSELF",0,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,24,24,24,1,1,2,0
left,1,0.500335,stimuli/tunga_03.bmp,1,0,1,1200,2400,self win,,,,,,25,self,win,self_win,0,"Play to WIN points

for YOURSELF",1,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,25,25,25,1,1,2,0
left,1,0.533205,stimuli/tunga_03.bmp,1,0,1,1300,2400,self win,,,,,,26,self,win,self_win,0,"Play to WIN points

for YOURSELF",2,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,26,26,26,1,1,2,0
left,1,0.46772,stimuli/tunga_03.bmp,1,0,1,1400,2400,self win,,,,,,27,self,win,self_win,0,"Play to WIN points

for YOURSELF",3,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,27,27,27,1,1,2,0
left,1,0.434995,stimuli/tunga_03.bmp,1,0,1,1500,2400,self win,,,,,,28,self,win,self_win,0,"Play to WIN points

for YOURSELF",4,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,28,28,28,1,1,2,0
right,0,0.972415,stimuli/tunga_03.bmp,1,0,1,1500,2400,self avoid win,,,,,,29,self,win,self_win,0,"Play to WIN points

for YOURSELF",5,stimuli/tunga_03.bmp,0,stimuli/tunga_14.bmp,1,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,29,29,29,1,1,2,0
left,0,0.879855,stimuli/tunga_03.bmp,1,0,1,1500,2400,self avoid win,,,,,,30,self,win,self_win,0,"Play to WIN points

for YOURSELF",6,stimuli/tunga_03.bmp,0,stimuli/tunga_14.bmp,1,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_14.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,30,30,30,1,1,2,0
right,1,0.912115,stimuli/tunga_03.bmp,1,0,1,1600,2400,self win,,,,,,31,self,win,self_win,0,"Play to WIN points

for YOURSELF",7,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_03.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,31,31,31,1,1,2,0
right,1,0.549225,stimuli/tunga_03.bmp,1,0,1,1700,2400,self win,,,,,,32,self,win,self_win,0,"Play to WIN points

for YOURSELF",8,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_03.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,32,32,32,1,1,2,0
right,1,0.51479,stimuli/tunga_03.bmp,1,0,1,1800,2400,self win,,,,,,33,self,win,self_win,0,"Play to WIN points

for YOURSELF",9,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_03.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,33,33,33,1,1,2,0
left,1,0.852,stimuli/tunga_03.bmp,1,0,1,1900,2400,self win,,,,,,34,self,win,self_win,0,"Play to WIN points

for YOURSELF",10,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,34,34,34,1,1,2,0
right,1,0.682435,stimuli/tunga_03.bmp,1,0,1,2000,2400,self win,,,,,,35,self,win,self_win,0,"Play to WIN points

for YOURSELF",11,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_03.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,35,35,35,1,1,2,0
right,1,0.58631,stimuli/tunga_03.bmp,1,0,1,2100,2400,self win,,,,,,36,self,win,self_win,0,"Play to WIN points

for YOURSELF",12,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_03.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,36,36,36,1,1,2,0
left,1,0.634085,stimuli/tunga_03.bmp,1,0,1,2200,2400,self win,,,,,,37,self,win,self_win,0,"Play to WIN points

for YOURSELF",13,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,37,37,37,1,1,2,0
left,1,0.61102,stimuli/tunga_03.bmp,1,0,1,2300,2400,self win,,,,,,38,self,win,self_win,0,"Play to WIN points

for YOURSELF",14,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,38,38,38,1,1,2,0
left,0,0.59382,stimuli/tunga_03.bmp,1,0,1,2300,2400,self avoid win,,,,,,39,self,win,self_win,0,"Play to WIN points

for YOURSELF",15,stimuli/tunga_03.bmp,0,stimuli/tunga_14.bmp,1,0,3,14,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,stimuli/tunga_14.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,39,39,39,1,1,2,0
left,1,1.20037,stimuli/tunga_14.bmp,0,1,0,2400,2400,self win,,,,,,40,self,win,self_win,0,"Play to WIN points

for YOURSELF",16,stimuli/tunga_03.bmp,0,stimuli/tunga_14.bmp,1,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_14.bmp,left,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,1,0,40,40,40,1,1,2,0
left,0,0.667345,stimuli/tunga_14.bmp,0,1,0,2400,2400,self avoid win,,,,,,41,self,win,self_win,0,"Play to WIN points

for YOURSELF",17,stimuli/tunga_03.bmp,1,stimuli/tunga_14.bmp,0,1,14,3,stimuli/tunga_14.bmp,stimuli/tunga_03.bmp,stimuli/tunga_03.bmp,right,01,2021-04-06_12h09.42.290,psyc-347-prosocial-learning,2020.2.4post1,MacIntel,60,0,0,41,41,41,1,1,2,0
